Branch,CPU,RAM,Storage,GPU,Screen,Pin,Status,Price
HP,Core i5-5300U,4 GB,SSD 120GB,Intel HD Graphics 5500,14 inch HD+,4 cell,Old,5.200.000
Asus,Core i5-11400H,16 GB,SSD 512GB,Nvidia GeForce RTX 2050 4GB,15.6 inch Full HD,"48WHrs, 3S1P, 3-cell Li-ion",Old,14.800.000
Dell,Core i5-4200M,8 GB,SSD 240GB,Intel Graphics 4600,15.6 inch HD,"48WHrs, 3S1P, 3-cell Li-ion",Old,5.900.000
Dell,Core i5-4200M,8 GB,SSD 240GB,Intel Graphics 4600,15.6 inch Full HD,"48WHrs, 3S1P, 3-cell Li-ion",Old,6.400.000
Dell,Core i5-4300U,4 GB,SSD 128GB,Intel HD Graphics 4400,12.5 inch HD,"48WHrs, 3S1P, 3-cell Li-ion",Old,3.500.000
Dell,Core i5-4200U,4 GB,SSD 120GB,Intel HD Graphics 5500,14 inch HD,51Whr,Old,4.500.000
Asus,Core i7-10750H,16 GB,SSD 512GB,Nvidia GeForce GTX 1650Ti 4GB,15.6 inch Full HD,3 Cell 48WHr,Old,15.500.000
Dell,Core i5-10310U,8 GB,SSD 512GB,Intel HD Graphics,14 inch Full HD,"4 Cell, 52WHr",Old,8.900.000
Dell,Core i5-10310U,16 GB,SSD 512GB,Intel HD Graphics,14 inch Full HD,"4 Cell, 52WHr",Old,9.600.000
Dell,Core i7-10610U,16 GB,SSD 512GB,Intel HD Graphics,14 inch Full HD,"4 Cell, 52WHr",Old,10.600.000
HP,Core i5-10310U,8 GB,SSD 256GB,Intel UHD Graphics 630,14 inch Full HD,3 cell 53 Wh Lithium-Ion,Old,9.200.000
HP,Core i5-10310U,16 GB,SSD 256GB,Intel UHD Graphics 630,14 inch Full HD,3 cell 53 Wh Lithium-Ion,Old,9.900.000
HP,Core i7-10810U,8 GB,SSD 256GB,Intel UHD Graphics 630,14 inch Full HD,3 cell 53 Wh Lithium-Ion,Old,11.900.000
HP,Core i7-10810U,16 GB,SSD 512GB,Intel UHD Graphics 630,14 inch Full HD,3 cell 53 Wh Lithium-Ion,Old,12.900.000
Dell,Core i5-1145G7,16 GB,SSD 512GB,Intel Iris Xe Graphics,13.3 inch Full HD,63 Wh Lithium-Ion,Old,10.400.000
Dell,Core i7-1185G7,16 GB,SSD 512GB,Intel Iris Xe Graphics,13.3 inch Full HD,63 Wh Lithium-Ion,Old,11.900.000
Dell,Core i7-1185G7,32 GB,SSD 512GB,Intel Iris Xe Graphics,13.3 inch Full HD,63 Wh Lithium-Ion,Old,12.500.000
Dell,Core i5-1145G7,8 GB,SSD 256GB,Intel Iris Xe Graphics,14 inch Full HD,4 Cell 63Whr,Old,10.600.000
Dell,Core i5-1145G7,16 GB,SSD 256GB,Intel Iris Xe Graphics,14 inch Full HD,4 Cell 63Whr,Old,11.000.000
HP,Core i5-1145G7,16 GB,SSD 256GB,Intel Iris Xe Graphics,14 inch Full HD,"3-cell, 53 Wh Li-ion",Old,10.900.000
Dell,Core i5-12500H,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 4GB,15.6 inch Full HD,"3-cell, 56WHz",Old,18.900.000
Dell,Core i5-12500H,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 4GB,15.6 inch Full HD,"3-cell, 56WHz",Old,20.500.000
Dell,Core i7-12700H,16 GB,SSD 512GB,Nvidia GeForce RTX 3060 6GB,15.6 inch Full HD,"3-cell, 56WHz",Old,22.000.000
Dell,Core i5-12500H,16 GB,SSD 512GB,Nvidia GeForce RTX 3050Ti 4GB,15.6 inch Full HD,"3-cell, 56WHz",Old,22.500.000
Dell,Core i7-12650H,16 GB,SSD 512GB,Nvidia GeForce RTX 3060 6GB,15.6 inch Full HD,"3-cell, 56WHz",Old,23.500.000
Dell,Core i7-12700H,16 GB,SSD 512GB,Nvidia GeForce RTX 3060 6GB,15.6 inch Full HD,"3-cell, 56WHz",Old,24.000.000
Msi,Core i5-10500H,8 GB,SSD 256GB,Nvidia GeForce GTX 1650 4GB,15.6 inch Full HD,"3 cell, 51Wh",Old,11.400.000
Msi,Core i5-10500H,16 GB,SSD 256GB,Nvidia GeForce GTX 1650 4GB,15.6 inch Full HD,"3 cell, 51Wh",Old,12.800.000
Msi,Core i5-10500H,8 GB,SSD 256GB,Nvidia GeForce GTX 1650 4GB,15.6 inch Full HD,"3 cell, 51Wh",Old,13.800.000
Msi,Core i5-10500H,16 GB,SSD 256GB,Nvidia GeForce GTX 1650 4GB,15.6 inch Full HD,"3 cell, 51Wh",Old,14.300.000
HP,AMD Ryzen 7 2700U,8 GB,SSD 512GB,AMD Radeon Vega 8,13.3 inch Full HD,3 cell,Old,15.900.000
HP,AMD Ryzen 7 2700U,16 GB,SSD 512GB,AMD Radeon Vega 8,13.3 inch Full HD,3 cell,Old,16.900.000
Dell,Core i7-10750H,16 GB,SSD 512GB,Nvidia GeForce GTX 1650Ti 4GB,15.6 inch Full HD,4 Cell,Old,15.500.000
Lenovo,Core i5-6200U,8 GB,SSD 240GB,Intel HD Graphics 520,14 inch Full HD,4 Cell,Old,6.800.000
HP,Core i5-8250U,8 GB,SSD 256GB,Intel HD Graphics 620,14 inch Full HD,"3-cell, Long Life 48 WHr Li-ion",Old,6.900.000
Lenovo,Core i3-6100U,4 GB,SSD 120GB,Intel HD Graphics 520,12.5 inch HD,"3-cell, Long Life 48 WHr Li-ion",Old,7.200.000
Dell,Core i3-6006U,4 GB,SSD 128GB,Intel HD Graphics 520,13.3 inch HD,4 cells,Old,7.500.000
Dell,Core i5-5200U,4 GB,SSD 120GB,Nvidia GeForce 820M,15.6 inch HD,4 cells,Old,8.100.000
Dell,Core i5-5200U,4 GB,SSD 120GB,Intel HD Graphics 5500,14 inch HD,3Cell 43Whr,Old,8.500.000
Dell,Core i7-8750H,8 GB,SSD 256GB,Nvidia Geforce MX130 2GB,15.6 inch Full HD,"3 Cell 51 WHr, Li-ion/Polymer",Old,8.900.000
Dell,Core i5-5200U,4 GB,SSD 120GB,AMD Radeon R7 M265 2 GB,14 inch HD,"3 Cell 51 WHr, Li-ion/Polymer",Old,9.500.000
Lenovo,Core i3-8130U,8 GB,HDD 1TB + SSD 120GB,Intel HD Graphics 620,14 inch Full HD,"3 Cell 51 WHr, Li-ion/Polymer",Old,9.800.000
HP,Core i5-7200U,8 GB,SSD 240GB,Intel HD Graphics 620,14 inch HD,72WHr,Old,10.500.000
Lenovo,Core i7-8550U,8 GB,SSD 256GB,Intel HD Graphics 620,14 inch Full HD,3 cell 57Wh,Old,17.200.000
Lenovo,Core i7-8550U,8 GB,SSD 256GB,Intel HD Graphics 620,12.5 inch HD,3 cell 57Wh,Old,20.500.000
Lenovo,Core i5-8250U,8 GB,SSD 256GB,Intel HD Graphics 620,14 inch 2K c?m ?ng,4 Cell,Old,23.900.000
Dell,Core i7-4720HQ,8 GB,HDD 500GB + SSD 120GB,Nvidia Geforce GTX 850M,14 inch HD,4 Cells,Old,9.600.000
Dell,Core i7-4720HQ,8 GB,HDD 1TB + SSD 120GB,Nvidia Geforce GTX 850M,14 inch HD,4 Cells,Old,10.000.000
Dell,Core i7-8750H,8 GB,HDD 1TB + SSD 128GB,Nvidia Geforce GTX 1050Ti 4GB,15.6 inch Full HD,4 Cell 56WHr,Old,10.300.000
Acer,AMD Ryzen 7 3750H,8 GB,SSD 512GB,Nvidia GeForce GTX 1650Ti 4GB GDDR6 + Radeon Vega 8 Graphics,15.6 inch Full HD,4 Cell 48Whr,Old,12.900.000
Dell,Core i7-9750H,8 GB,SSD 512GB,Nvidia GeForce GTX 1650 4GB,15.6 inch Full HD,3 Cells 51 Whr,Old,12.900.000
Dell,Core i7-9750H,8 GB,SSD 512GB,Nvidia Geforce GTX 1660Ti 6GB,15.6 inch Full HD,3 Cells 51 Whr,Old,13.500.000
Asus,Core i5-8250U,8 GB,HDD 1TB,Nvidia GeForce GTX 1050 2GB,15.6 inch Full HD,3 Cells 51 Whr,Old,14.600.000
Dell,Core i5-10310U,8 GB,SSD 512GB,Intel HD Graphics,14 inch Full HD,"4 Cell, 52WHr",Old,8.900.000
Dell,Core i5-10310U,16 GB,SSD 512GB,Intel HD Graphics,14 inch Full HD,"4 Cell, 52WHr",Old,9.600.000
Dell,Core i7-10610U,16 GB,SSD 512GB,Intel HD Graphics,14 inch Full HD,"4 Cell, 52WHr",Old,10.600.000
HP,Core i5-10310U,8 GB,SSD 256GB,Intel UHD Graphics 630,14 inch Full HD,3 cell 53 Wh Lithium-Ion,Old,9.200.000
HP,Core i5-10310U,16 GB,SSD 256GB,Intel UHD Graphics 630,14 inch Full HD,3 cell 53 Wh Lithium-Ion,Old,9.900.000
HP,Core i7-10810U,8 GB,SSD 256GB,Intel UHD Graphics 630,14 inch Full HD,3 cell 53 Wh Lithium-Ion,Old,11.900.000
HP,Core i7-10810U,16 GB,SSD 512GB,Intel UHD Graphics 630,14 inch Full HD,3 cell 53 Wh Lithium-Ion,Old,12.900.000
Dell,Core i5-1145G7,16 GB,SSD 512GB,Intel Iris Xe Graphics,13.3 inch Full HD,63 Wh Lithium-Ion,Old,10.400.000
Dell,Core i7-1185G7,16 GB,SSD 512GB,Intel Iris Xe Graphics,13.3 inch Full HD,63 Wh Lithium-Ion,Old,11.900.000
Dell,Core i7-1185G7,32 GB,SSD 512GB,Intel Iris Xe Graphics,13.3 inch Full HD,63 Wh Lithium-Ion,Old,12.500.000
Dell,Core i5-1145G7,8 GB,SSD 256GB,Intel Iris Xe Graphics,14 inch Full HD,4 Cell 63Whr,Old,10.600.000
Dell,Core i5-1145G7,16 GB,SSD 256GB,Intel Iris Xe Graphics,14 inch Full HD,4 Cell 63Whr,Old,11.000.000
HP,Core i5-1145G7,16 GB,SSD 256GB,Intel Iris Xe Graphics,14 inch Full HD,"3-cell, 53 Wh Li-ion",Old,10.900.000
Dell,Core i5-12500H,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 4GB,15.6 inch Full HD,"3-cell, 56WHz",Old,18.900.000
Dell,Core i5-12500H,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 4GB,15.6 inch Full HD,"3-cell, 56WHz",Old,20.500.000
Dell,Core i7-12700H,16 GB,SSD 512GB,Nvidia GeForce RTX 3060 6GB,15.6 inch Full HD,"3-cell, 56WHz",Old,22.000.000
Dell,Core i5-12500H,16 GB,SSD 512GB,Nvidia GeForce RTX 3050Ti 4GB,15.6 inch Full HD,"3-cell, 56WHz",Old,22.500.000
Dell,Core i7-12650H,16 GB,SSD 512GB,Nvidia GeForce RTX 3060 6GB,15.6 inch Full HD,"3-cell, 56WHz",Old,23.500.000
Dell,Core i7-12700H,16 GB,SSD 512GB,Nvidia GeForce RTX 3060 6GB,15.6 inch Full HD,"3-cell, 56WHz",Old,24.000.000
Dell,Core i7-8750H,8 GB,HDD 1TB + SSD 128GB,Nvidia Geforce GTX 1050Ti 4GB,15.6 inch Full HD,56Wh,Old,21.000.000
Lenovo,Core i5-5200U,8 GB,SSD 240GB,Intel HD Graphics 5500,14 inch HD,56Wh,Old,4.900.000
Lenovo,Core i5-4300U,4 GB,SSD 128GB,Intel HD Graphics 4400,14 inch HD,56Wh,Old,6.300.000
Lenovo,Core i5-5300U,4 GB,SSD 120GB,Intel HD Graphics 5500,12.5 inch HD,56Wh,Old,7.700.000
Lenovo,Core i7-6600U,8 GB,SSD 240GB,Intel HD Graphics 520,14 inch Full HD,6-cell 51Whr,Old,7.700.000
Lenovo,Core i5-6300U,8 GB,SSD 256GB,Intel HD Graphics 620,14 inch Full HD,3 Cells,Old,7.900.000
Lenovo,Core i5-6300U,4 GB,SSD 120GB,Intel HD Graphics 520,12.5 inch HD,3 Cell,Old,8.500.000
Lenovo,Core i5-6300U,4 GB,SSD 240GB,Intel HD Graphics 520,12.5 inch HD,3 Cell,Old,9.000.000
Lenovo,Core i5-6300U,8 GB,SSD 120GB,Intel HD Graphics 520,12.5 inch HD,3 Cell,Old,9.000.000
Lenovo,Core i5-6300U,8 GB,SSD 240GB,Intel HD Graphics 520,12.5 inch HD,3 Cell,Old,9.500.000
Lenovo,Core i7-8550U,8 GB,SSD 256GB,Intel HD Graphics 620,14 inch Full HD,3 Cells 24 Whrs,Old,8.500.000
Lenovo,Core i5-7200U,4 GB,SSD 120GB,Intel HD Graphics 520,12.5 inch Full HD,3 Cells 24 Whrs,Old,8.600.000
Lenovo,Core i5-7200U,8 GB,SSD 120GB,Intel HD Graphics 520,12.5 inch Full HD,3 Cells 24 Whrs,Old,9.000.000
Lenovo,Core i5-7200U,4 GB,SSD 256GB,Intel HD Graphics 520,12.5 inch Full HD,3 Cells 24 Whrs,Old,9.000.000
Lenovo,Core i5-7200U,8 GB,SSD 256GB,Intel HD Graphics 520,12.5 inch Full HD,3 Cells 24 Whrs,Old,9.400.000
Lenovo,Core i5-4200U,8 GB,SSD 240GB,Intel HD Graphics 4400,12.5 Inch Full HD c?m ?ng,3 Cells 24 Whrs,Old,8.800.000
Lenovo,Core i7-5600U,8 GB,SSD 240GB,Intel HD Graphics 5500,14 inch Full HD,4 cell,Old,9.900.000
Lenovo,Core i5-5200U,8 GB,SSD 120GB,Intel HD Graphics 5500,14 inch Full HD,Lithium Polymer 8-cell RapidCharge,Old,10.800.000
Lenovo,Core i5-5200U,8 GB,SSD 256GB,Intel HD Graphics 5500,14 inch Full HD,Lithium Polymer 8-cell RapidCharge,Old,11.200.000
Lenovo,Core i5-8365U,16 GB,SSD 256GB,Intel UHD Graphics,14 inch Full HD,51WHr Li-Polymer,Old,11.900.000
Lenovo,Core i7-10510U,16 GB,SSD 256GB,Intel UHD Graphics,14 inch Full HD,51WHr Li-Polymer,Old,14.300.000
Lenovo,Core i5-8365U,8 GB,SSD 256GB,Intel HD Graphics 620,14 inch Full HD,3 Cells,Old,8.400.000
Lenovo,Core i5-8250U,8 GB,SSD 256GB,Intel HD Graphics 620,12.5 inch HD,3 Cells,Old,14.900.000
HP,Core i5-6200U,4 GB,SSD 120GB,Intel HD Graphics 520,15.6 inch HD,44Whr,Old,5.200.000
Dell,Core i5-6200U,8 GB,SSD 256GB,Intel HD Graphics 520,14 inch HD,6 Cell – 65Whr,Old,5.900.000
Dell,Core i5-7300U,8 GB,SSD 256GB,Intel HD Graphics,15.6 inch HD,4 cell,Old,6.200.000
Dell,Core i5-7300U,8 GB,SSD 256GB,Intel HD Graphics,15.6 inch Full HD,4 cell,Old,6.700.000
Dell,Core i5-8350U,8 GB,SSD 256GB,Intel HD Graphics,15.6 inch HD,4 cell,Old,6.900.000
Dell,Core i5-8350U,8 GB,SSD 256GB,Intel HD Graphics,15.6 inch Full HD,4 cell,Old,7.200.000
Dell,Core i7-8560U,8 GB,SSD 256GB,Intel HD Graphics,15.6 inch Full HD,4 cell,Old,7.500.000
Dell,Core i7-8560U,8 GB,SSD 256GB,Nvidia Geforce MX130 2GB,15.6 inch Full HD,4 cell,Old,7.900.000
Dell,Core i7-8565U,8 GB,SSD 256GB,Nvidia MX130,14 inch Full HD,56 Wh,Old,7.900.000
HP,Core i5-6200U,4 GB,SSD 128GB,Intel HD Graphics 520,15.6 inch HD,56 Wh,Old,8.400.000
HP,Core i5-6200U,4 GB,SSD 128GB,Intel HD Graphics 520,15.6 inch Full HD,56 Wh,Old,8.900.000
HP,Core i5-6200U,8 GB,SSD 128GB,Intel HD Graphics 520,15.6 inch HD,56 Wh,Old,8.900.000
HP,Core i5-6200U,8 GB,SSD 128GB,Intel HD Graphics 520,15.6 inch Full HD,56 Wh,Old,9.400.000
Dell,Core i5-3320M,4 GB,SSD 128GB,Intel HD Graphics 4000,14 inch HD,56 Wh,Old,4.500.000
Dell,Core i5-3320M,4 GB,SSD 128GB,Intel HD Graphics 4000,14 inch HD+,56 Wh,Old,4.800.000
Dell,Core i5-3320M,4 GB,SSD 128GB,Intel HD Graphics 4000,14 inch Full HD,56 Wh,Old,5.000.000
HP,Core i5-3427U,4 GB,SSD 120GB,Intel HD Graphics 4000,14 inch HD,56 Wh,Old,4.900.000
HP,Core i5-3427U,4 GB,SSD 120GB,Intel HD Graphics 4000,14 inch HD+,56 Wh,Old,5.200.000
Dell,Core i5-4300U,4 GB,SSD 120GB,Intel HD Graphics 4400,14 inch HD,56 Wh,Old,4.400.000
Dell,Core i5-4300U,4 GB,SSD 120GB,Intel HD Graphics 4400,14 inch Full HD,56 Wh,Old,4.900.000
Dell,Core i5-10310U,8 GB,SSD 512GB,Intel HD Graphics,14 inch Full HD,"4 Cell, 52WHr",Old,8.900.000
Dell,Core i5-10310U,16 GB,SSD 512GB,Intel HD Graphics,14 inch Full HD,"4 Cell, 52WHr",Old,9.600.000
Dell,Core i7-10610U,16 GB,SSD 512GB,Intel HD Graphics,14 inch Full HD,"4 Cell, 52WHr",Old,10.600.000
HP,Core i5-10310U,8 GB,SSD 256GB,Intel UHD Graphics 630,14 inch Full HD,3 cell 53 Wh Lithium-Ion,Old,9.200.000
HP,Core i5-10310U,16 GB,SSD 256GB,Intel UHD Graphics 630,14 inch Full HD,3 cell 53 Wh Lithium-Ion,Old,9.900.000
HP,Core i7-10810U,8 GB,SSD 256GB,Intel UHD Graphics 630,14 inch Full HD,3 cell 53 Wh Lithium-Ion,Old,11.900.000
HP,Core i7-10810U,16 GB,SSD 512GB,Intel UHD Graphics 630,14 inch Full HD,3 cell 53 Wh Lithium-Ion,Old,12.900.000
Dell,Core i5-1145G7,16 GB,SSD 512GB,Intel Iris Xe Graphics,13.3 inch Full HD,63 Wh Lithium-Ion,Old,10.400.000
Dell,Core i7-1185G7,16 GB,SSD 512GB,Intel Iris Xe Graphics,13.3 inch Full HD,63 Wh Lithium-Ion,Old,11.900.000
Dell,Core i7-1185G7,32 GB,SSD 512GB,Intel Iris Xe Graphics,13.3 inch Full HD,63 Wh Lithium-Ion,Old,12.500.000
Dell,Core i5-1145G7,8 GB,SSD 256GB,Intel Iris Xe Graphics,14 inch Full HD,4 Cell 63Whr,Old,10.600.000
Dell,Core i5-1145G7,16 GB,SSD 256GB,Intel Iris Xe Graphics,14 inch Full HD,4 Cell 63Whr,Old,11.000.000
HP,Core i5-1145G7,16 GB,SSD 256GB,Intel Iris Xe Graphics,14 inch Full HD,"3-cell, 53 Wh Li-ion",Old,10.900.000
Dell,Core i5-12500H,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 4GB,15.6 inch Full HD,"3-cell, 56WHz",Old,18.900.000
Dell,Core i5-12500H,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 4GB,15.6 inch Full HD,"3-cell, 56WHz",Old,20.500.000
Dell,Core i7-12700H,16 GB,SSD 512GB,Nvidia GeForce RTX 3060 6GB,15.6 inch Full HD,"3-cell, 56WHz",Old,22.000.000
Dell,Core i5-12500H,16 GB,SSD 512GB,Nvidia GeForce RTX 3050Ti 4GB,15.6 inch Full HD,"3-cell, 56WHz",Old,22.500.000
Dell,Core i7-12650H,16 GB,SSD 512GB,Nvidia GeForce RTX 3060 6GB,15.6 inch Full HD,"3-cell, 56WHz",Old,23.500.000
Dell,Core i7-12700H,16 GB,SSD 512GB,Nvidia GeForce RTX 3060 6GB,15.6 inch Full HD,"3-cell, 56WHz",Old,24.000.000
Dell,Intel Celeron 3215U,4 GB,SSD 120GB,Intel HD Graphics 4400,14 inch HD,5 cells,Old,6.200.000
Dell,Core i5-3320M,4 GB,SSD 120GB,Intel HD Graphics 4000,15.6 inch HD,5 cells,Old,5.300.000
Dell,Core i3-6100U,4 GB,SSD 120GB,Intel HD Graphics 520,15.6 inch HD,5 cells,Old,6.500.000
Dell,Core i3-6100U,4 GB,SSD 120GB,Intel HD Graphics 520,15.6 inch Full HD,5 cells,Old,7.000.000
Dell,Core i5-6200U,4 GB,SSD 120GB,Intel HD Graphics 520,15.6 inch HD,5 cells,Old,7.500.000
Dell,Core i5-6200U,4 GB,SSD 120GB,Intel HD Graphics 520,15.6 inch Full HD,5 cells,Old,8.000.000
Dell,Core i7-4600U,4 GB,SSD 120GB,Intel HD Graphics 4400,12.5 inch HD,5 cells,Old,4.300.000
Dell,Core i5-6200U,8 GB,SSD 240GB,Intel HD Graphics 520,15.6 inch HD,62Whr,Old,4.900.000
Dell,Core i5-6200U,8 GB,SSD 240GB,Intel HD Graphics 520,15.6 inch Full HD,62Whr,Old,5.300.000
Dell,Core i5-6440HQ,8 GB,SSD 240GB,Intel HD Graphics 520,15.6 inch Full HD,62Whr,Old,5.900.000
Dell,Core i7-6820HQ,8 GB,SSD 240GB,Intel HD Graphics 520,15.6 inch Full HD,62Whr,Old,6.900.000
Dell,Core i7-6820HQ,8 GB,SSD 240GB,AMD M370,15.6 inch Full HD,62Whr,Old,7.500.000
HP,Core i3-4000M,4 GB,SSD 120GB,Intel Graphics 4600,15.6 inch HD,45Whr,Old,4.900.000
HP,Core i3-4000M,4 GB,SSD 120GB,Intel Graphics 4600,15.6 Inch HD+,45Whr,Old,5.100.000
HP,Core i3-4000M,4 GB,SSD 120GB,Intel Graphics 4600,15.6 inch Full HD,45Whr,Old,5.400.000
HP,Core i5-4300M,4 GB,SSD 120GB,Intel Graphics 4600,15.6 inch HD,45Whr,Old,5.800.000
HP,Core i5-4300M,4 GB,SSD 120GB,Intel Graphics 4600,15.6 Inch HD+,45Whr,Old,6.000.000
HP,Core i5-4300M,4 GB,SSD 120GB,Intel Graphics 4600,15.6 inch Full HD,45Whr,Old,6.300.000
Dell,Core i5-5200U,8 GB,SSD 256GB,Intel HD Graphics 5500,15.6 inch HD,45Whr,Old,5.900.000
Dell,Core i5-5200U,8 GB,SSD 256GB,Intel HD Graphics 5500,15.6 inch Full HD,45Whr,Old,6.400.000
Dell,Core i3-5005U,4 GB,SSD 120GB,Intel HD Graphics 5500,15.6 inch HD,6 Cells,Old,4.900.000
Dell,Core i5-5200U,4 GB,SSD 120GB,Intel HD Graphics 5500,15.6 inch HD,6 Cells,Old,5.900.000
Dell,Core i5-5200U,8 GB,SSD 120GB,Intel HD Graphics 5500,15.6 inch HD,6 Cells,Old,6.300.000
Dell,Core i5-5200U,4 GB,SSD 120GB,Intel HD Graphics 5500,15.6 inch Full HD,6 Cells,Old,6.400.000
Dell,Core i5-5200U,8 GB,SSD 120GB,Intel HD Graphics 5500,15.6 inch Full HD,6 Cells,Old,6.800.000
Dell,Core i7-7600U,8 GB,SSD 256GB,Intel HD Graphics,14 inch Full HD,6 Cells,Old,6.200.000
Dell,Core i7-7820HQ,8 GB,SSD 256GB,Intel HD Graphics,14 inch Full HD,6 Cells,Old,6.800.000
Asus,Ryzen 5-3550H,8 GB,SSD 256GB,Nvidia GeForce GTX 1050 2GB,15.6 inch Full HD,6 Cells,Old,12.900.000
Dell,Core i5-9400H,8 GB,SSD 256GB,Intel UHD Graphics 630,14 inch Full HD,4 Cell (68wh),Old,7.500.000
HP,Core i3-4030U,4 GB,SSD 120GB,Intel HD Graphics 4400,15.6 inch HD,4 Cell (68wh),Old,4.900.000
HP,Core i3-4030U,4 GB,SSD 256GB,Intel HD Graphics 4400,15.6 inch HD,4 Cell (68wh),Old,5.300.000
HP,Core i3-5010U,4 GB,SSD 120GB,Intel HD Graphics 4400,15.6 inch HD,4 Cell (68wh),Old,5.500.000
HP,Core i3-5010U,4 GB,SSD 256GB,Intel HD Graphics 4400,15.6 inch HD,4 Cell (68wh),Old,5.900.000
Dell,Core i5-5200U,4 GB,SSD 120GB,AMD Radeon R7 M265 2 GB,15.6 inch HD,4 Cell (68wh),Old,8.300.000
Dell,Core i5-8400H,8 GB,SSD 256GB,Intel UHD Graphics 630,14 inch Full HD,4 Cell 68 Wh,Old,6.900.000
Dell,Core i5-10310U,8 GB,SSD 512GB,Intel HD Graphics,14 inch Full HD,"4 Cell, 52WHr",Old,8.900.000
Dell,Core i5-10310U,16 GB,SSD 512GB,Intel HD Graphics,14 inch Full HD,"4 Cell, 52WHr",Old,9.600.000
Dell,Core i7-10610U,16 GB,SSD 512GB,Intel HD Graphics,14 inch Full HD,"4 Cell, 52WHr",Old,10.600.000
HP,Core i5-10310U,8 GB,SSD 256GB,Intel UHD Graphics 630,14 inch Full HD,3 cell 53 Wh Lithium-Ion,Old,9.200.000
HP,Core i5-10310U,16 GB,SSD 256GB,Intel UHD Graphics 630,14 inch Full HD,3 cell 53 Wh Lithium-Ion,Old,9.900.000
HP,Core i7-10810U,8 GB,SSD 256GB,Intel UHD Graphics 630,14 inch Full HD,3 cell 53 Wh Lithium-Ion,Old,11.900.000
HP,Core i7-10810U,16 GB,SSD 512GB,Intel UHD Graphics 630,14 inch Full HD,3 cell 53 Wh Lithium-Ion,Old,12.900.000
Dell,Core i5-1145G7,16 GB,SSD 512GB,Intel Iris Xe Graphics,13.3 inch Full HD,63 Wh Lithium-Ion,Old,10.400.000
Dell,Core i7-1185G7,16 GB,SSD 512GB,Intel Iris Xe Graphics,13.3 inch Full HD,63 Wh Lithium-Ion,Old,11.900.000
Dell,Core i7-1185G7,32 GB,SSD 512GB,Intel Iris Xe Graphics,13.3 inch Full HD,63 Wh Lithium-Ion,Old,12.500.000
Dell,Core i5-1145G7,8 GB,SSD 256GB,Intel Iris Xe Graphics,14 inch Full HD,4 Cell 63Whr,Old,10.600.000
Dell,Core i5-1145G7,16 GB,SSD 256GB,Intel Iris Xe Graphics,14 inch Full HD,4 Cell 63Whr,Old,11.000.000
HP,Core i5-1145G7,16 GB,SSD 256GB,Intel Iris Xe Graphics,14 inch Full HD,"3-cell, 53 Wh Li-ion",Old,10.900.000
Dell,Core i5-12500H,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 4GB,15.6 inch Full HD,"3-cell, 56WHz",Old,18.900.000
Dell,Core i5-12500H,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 4GB,15.6 inch Full HD,"3-cell, 56WHz",Old,20.500.000
Dell,Core i7-12700H,16 GB,SSD 512GB,Nvidia GeForce RTX 3060 6GB,15.6 inch Full HD,"3-cell, 56WHz",Old,22.000.000
Dell,Core i5-12500H,16 GB,SSD 512GB,Nvidia GeForce RTX 3050Ti 4GB,15.6 inch Full HD,"3-cell, 56WHz",Old,22.500.000
Dell,Core i7-12650H,16 GB,SSD 512GB,Nvidia GeForce RTX 3060 6GB,15.6 inch Full HD,"3-cell, 56WHz",Old,23.500.000
Dell,Core i7-12700H,16 GB,SSD 512GB,Nvidia GeForce RTX 3060 6GB,15.6 inch Full HD,"3-cell, 56WHz",Old,24.000.000
Hp,Core i7-8550U,8 GB,SSD 256GB,Intel HD Graphics 620,13.3 inch Full HD,3-cell,Old,7.400.000
Dell,Core i7-6600U,8 GB,SSD 240GB,Intel HD Graphics 520,14 inch Full HD,3-cell,Old,5.400.000
HP,Core i3-6100U,4 GB,SSD 120GB,Intel HD Graphics 520,13.3 inch HD,3-cell,Old,8.300.000
HP,Core i5-6300U,4 GB,SSD 120GB,Intel HD Graphics 520,13.3 inch HD,3-cell,Old,8.900.000
HP,Core i5-5200U,4 GB,SSD 240GB,Intel HD Graphics 5500,15.6 inch HD,3-cell,Old,8.600.000
Dell,Core i5-8265U,8 GB,HDD 1TB + SSD 128GB,Nvidia Geforce MX130 2GB,15.6 inch Full HD,3-cell,Old,6.900.000
Dell,Core i7-4600U,4 GB,SSD 120GB,Intel HD Graphics 4400,14 inch HD,6 cells (s? d?ng liên t?c ???c 2-3 gi?),Old,4.700.000
Dell,Core i7-4600U,4 GB,SSD 120GB,Intel HD Graphics 4400,14 inch Full HD,6 cells (s? d?ng liên t?c ???c 2-3 gi?),Old,5.200.000
Dell,Core i3-4005U,4 GB,SSD 128GB,Intel HD Graphics 4400,15.6 inch HD,65Whr ho?c 40Whr,Old,6.200.000
Dell,Core i3-4005U,4 GB,SSD 128GB,Intel HD Graphics 4400,15.6 inch Full HD,65Whr ho?c 40Whr,Old,6.700.000
