Branch,CPU,RAM,Storage,GPU,Screen,Pin,Status,Price
Dell,Core i7-12800H,32 GB,SSD 512GB,NVIDIA RTX A1000 4GB,15.6 inch FHD+,"6 Cell, 86 Wh",New,38.500.000
Dell,Core i7-11850H,64 GB,SSD 1TB,Nvidia RTX A3000 12GB,17.3 inch Full HD 220 nits,95Wh,New,40.600.000
Lenovo,Core i7-12850HX,32 GB,SSD 512GB,Nvidia RTX A2000 8GB,16 inch WQXGA,94 Wh Lithium-Ion,New,53.000.000
Dell,Core i7-12850HX,32 GB,SSD 512GB,Nvidia RTX A3000 12GB,17.3 inch Full HD,6 Cell 83WHr Lithium Ion,New,55.900.000
Dell,Core i5-10310U,8 GB,SSD 256GB,Intel UHD Graphics,13.3 inch Full HD,4 Cell 52WHr ExpressCharge Capable Battery,New,8.800.000
Asus,Core i5-13500H,8 GB,SSD 512GB,Intel Iris Xe Graphics,14.5 inch 2K+,70 WHrs,New,15.000.000
Dell,Core i5-1335U,8 GB,SSD 512GB,Intel Iris Xe Graphics,14 inch Full HD cảm ứng,4 Cell 54 Wh,New,15.900.000
Lenovo,AMD Ryzen 5-7535HS,8 GB,SSD 512GB,Nvidia GeForce RTX 2050 4GB,15.6 inch Full HD,Integrated 45Wh,New,15.700.000
Lenovo,Core i5-12450H,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,Integrated 60Wh,New,18.900.000
Lenovo,Core i5-13420H,8 GB,SSD 1TB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,Integrated 60Wh,New,19.500.000
Lenovo,Ryzen 7-7840HS,8 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,Integrated 60Wh,New,20.500.000
Dell,Core i5-13450HX,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,20.900.000
Dell,Core i5-13450HX,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,21.600.000
Dell,Core i5-13450HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,23.600.000
Dell,Core i7-13650HX,8 GB,SSD 1TB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,24.900.000
Dell,Core i7-13650HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,15.6 inch Full HD,3 Cell 56WHrs,New,28.900.000
Acer,Core i5-13500HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,21.500.000
Acer,Core i5-13500HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,24.200.000
Acer,Core i7-13700HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,25.700.000
Acer,Core i7-13700HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,28.900.000
Acer,Core i9-13900HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,16 inch 2.5K,"4-cell, 90 Wh",New,32.800.000
Asus,Core i3-1115G4,8 GB,SSD 256GB,Intel UHD Graphics,15.6 inch Full HD,2 cell 37Wh,New,9.500.000
Asus,Core i3-1005G1,8 GB,SSD 256GB,Intel UHD Graphics,15.6 inch HD,37Wh,New,10.500.000
Asus,Core i3-1005G1,8 GB,SSD 256GB,Intel UHD Graphics,15.6 inch Full HD,37Wh,New,11.000.000
Asus,Core i3-1115G4,8 GB,SSD 256GB,Intel UHD Graphics,15.6 inch HD,37Wh,New,11.200.000
Asus,Core i3-1115G4,8 GB,SSD 256GB,Intel UHD Graphics,15.6 inch Full HD,37Wh,New,11.700.000
Dell,Core i5-1135G7,16 GB,SSD 512GB,Intel Iris Xe Graphics,14 inch Full HD,"4Cell, 53WHr",New,11.900.000
Dell,Core i5-1135G7,8 GB,SSD 512GB,Intel Iris Xe Graphics,14 inch Full HD,"4Cell, 53WHr",New,14.500.000
Dell,Core i5-1135G7,8 GB,SSD 512GB,Nvidia GeForce MX330 2GB,14 inch Full HD,"4Cell, 53WHr",New,15.000.000
Dell,Core i7-1165G7,8 GB,SSD 512GB,Intel Iris Xe Graphics,14 inch Full HD,"4Cell, 53WHr",New,15.700.000
Dell,Core i7-1165G7,8 GB,SSD 512GB,Nvidia GeForce MX330 2GB,14 inch Full HD,"4Cell, 53WHr",New,16.200.000
Dell,Core i5-11300H,16 GB,SSD 512GB,Intel Iris Xe Graphics,13.3 inch 2K,"4-cell Li-ion, 54 Wh",New,12.200.000
Dell,Core i7-11390H,16 GB,SSD 512GB,Intel Iris Xe Graphics,13.3 inch 2K,"4-cell Li-ion, 54 Wh",New,14.200.000
Dell,Core i5-11320H,16 GB,SSD 512GB,Intel Iris Xe Graphics,13.3 inch 2K,"4-cell Li-ion, 54 Wh",New,14.500.000
Dell,Core i7-11370H,16 GB,SSD 512GB,Intel Iris Xe Graphics,13.3 inch 2K,"4-cell Li-ion, 54 Wh",New,16.000.000
Lenovo,AMD Ryzen 5 Pro 5650U,16 GB,SSD 256GB,AMD Radeon Graphics,14 inch Full HD,3 Cells 50 WHr,New,14.200.000
Dell,AMD Ryzen 5 5500U,8 GB,SSD 256GB,AMD Radeon Graphics,14 inch Full HD,3 cells,New,15.900.000
Dell,Core i5-10300H,8 GB,SSD 256GB,Intel UHD Graphics,15.6 inch Full HD,3 Cell 56WHr,New,17.900.000
Asus,Core i5-12500H,8 GB,SSD 512GB,Intel Iris Xe Graphics,15.6 inch Full HD,70 Wh,New,19.890.000
Asus,Core i5-12500H,8 GB,SSD 512GB,Intel Iris Xe Graphics,15.6 inch Full HD,70 Wh,New,19.890.000
Lenovo,Core i3-1005G1,4 GB,SSD 128GB,Intel UHD Graphics,14 inch Full HD,2 cell 35 Wh,New,7.900.000
Asus,Core i3-1005G1,4 GB,SSD 128GB,Intel UHD G1,14 inch Full HD,42Wh,New,9.500.000
Dell,Core i5-1135G7,8 GB,SSD 512GB,Intel Iris Xe Graphics,15.6 inch Full HD cảm ứng,Cell-41Wh,New,10.300.000
Dell,Core i5-1135G7,8 GB,SSD 256GB,Intel Iris Xe Graphics,15.6 inch Full HD cảm ứng,Cell-41Wh,New,11.900.000
Dell,Core i5-1135G7,8 GB,SSD 256GB,Nvidia GeFore MX350 2GB GDDR5,15.6 inch Full HD cảm ứng,Cell-41Wh,New,11.900.000
Dell,AMD Ryzen 3-3250U,8 GB,SSD 256GB,AMD Radeon Graphics,15.6 inch Full HD,3Cell 42Whrs,New,10.900.000
Dell,Core i5-11300H,16 GB,SSD 512GB,Intel Iris Xe Graphics,14 inch Full HD,"4-cell, 54 WHr polymer, integrated",New,11.800.000
Dell,Core i5-11300H,16 GB,SSD 512GB,Intel Iris Xe Graphics,14 inch Full HD,"4-cell, 54 WHr polymer, integrated",New,14.800.000
Dell,Core i7-1195G7,16 GB,SSD 512GB,Intel Iris Xe Graphics,14 inch Full HD,"4-cell, 54 WHr polymer, integrated",New,16.100.000
Dell,Core i7-11390H,16 GB,SSD 512GB,Intel Iris Xe Graphics,14 inch Full HD,"4-cell, 54 WHr polymer, integrated",New,17.300.000
Dell,AMD Ryzen 5 3450U,8 GB,SSD 256GB,AMD Radeon Graphics,15.6 inch Full HD cảm ứng,3Cell 42Whrs,New,11.900.000
Dell,AMD Ryzen 5 4500U,16 GB,SSD 512GB,AMD Radeon Graphics,14 inch Full HD,3 cell 40wh,New,12.200.000
Dell,Core i5-1135G7,16 GB,SSD 512GB,Intel Iris Xe Graphics,15.6 inch Full HD,4 Cell – 51Wh,New,12.300.000
Dell,Core i5-1135G7,8 GB,SSD 256GB,Intel Iris Xe Graphics,15.6 inch Full HD,4 Cell – 51Wh,New,15.300.000
Dell,Core i5-1135G7,8 GB,SSD 256GB,Nvidia GeForce MX330 2GB,15.6 inch Full HD,4 Cell – 51Wh,New,16.000.000
Dell,Core i7-1165G7,8 GB,SSD 256GB,Intel Iris Xe Graphics,15.6 inch Full HD,4 Cell – 51Wh,New,17.300.000
Dell,Core i7-1165G7,8 GB,SSD 256GB,Nvidia GeForce MX330 2GB,15.6 inch Full HD,4 Cell – 51Wh,New,18.000.000
Acer,AMD Ryzen 7-5700U,8 GB,SSD 512GB,AMD Radeon Graphics,14 inch Full HD,3 Cell 48Whr,New,13.900.000
HP,Core i5-1135G7,8 GB,SSD 256GB,Intel Iris Xe Graphics,15.6 inch Full HD,"3-cell, 41 Wh Li-ion",New,14.500.000
Dell,AMD Ryzen 5 5500U,8 GB,SSD 256GB,AMD Radeon Graphics,15.6 inch Full HD,"4-cell, 54 WHr, Polymer",New,14.800.000
Dell,AMD Ryzen 5 5500U,8 GB,SSD 512GB,AMD Radeon Graphics,15.6 inch Full HD,"4-cell, 54 WHr, Polymer",New,15.500.000
Dell,AMD Ryzen 5 5500U,16 GB,SSD 256GB,AMD Radeon Graphics,15.6 inch Full HD,"4-cell, 54 WHr, Polymer",New,15.500.000
Dell,AMD Ryzen 5 5500U,16 GB,SSD 512GB,AMD Radeon Graphics,15.6 inch Full HD,"4-cell, 54 WHr, Polymer",New,16.200.000
Lenovo,Intel Pentium Silver N5030,4 GB,SSD 256GB,Intel UHD Graphics 605,15.6 inch HD,"2 cell, 30Wh",New,6.890.000
Dell,AMD Ryzen 5 5500U,8 GB,SSD 256GB,AMD Radeon Graphics,14 inch Full HD,"4-Cell Battery, 54WHr",New,14.400.000
HP,Core i3-1125G4,8 GB,SSD 256GB,Intel UHD Graphics,14 inch Full HD,"3-cell, 43 Wh Li-ion polymer",New,14.500.000
Asus,AMD Ryzen 5 5500U,8 GB,SSD 256GB,Nvidia Geforce MX450 2GB,14 inch Full HD,"3-cell, 43 Wh Li-ion polymer",New,14.800.000
Asus,Core i5-13500H,8 GB,SSD 512GB,Intel Iris Xe Graphics,14.5 inch 2K+,70 WHrs,New,15.000.000
Dell,Core i5-1335U,8 GB,SSD 512GB,Intel Iris Xe Graphics,14 inch Full HD cảm ứng,4 Cell 54 Wh,New,15.900.000
Lenovo,AMD Ryzen 5-7535HS,8 GB,SSD 512GB,Nvidia GeForce RTX 2050 4GB,15.6 inch Full HD,Integrated 45Wh,New,15.700.000
Lenovo,Core i5-12450H,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,Integrated 60Wh,New,18.900.000
Lenovo,Core i5-13420H,8 GB,SSD 1TB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,Integrated 60Wh,New,19.500.000
Lenovo,Ryzen 7-7840HS,8 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,Integrated 60Wh,New,20.500.000
Dell,Core i5-13450HX,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,20.900.000
Dell,Core i5-13450HX,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,21.600.000
Dell,Core i5-13450HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,23.600.000
Dell,Core i7-13650HX,8 GB,SSD 1TB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,24.900.000
Dell,Core i7-13650HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,15.6 inch Full HD,3 Cell 56WHrs,New,28.900.000
Acer,Core i5-13500HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,21.500.000
Acer,Core i5-13500HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,24.200.000
Acer,Core i7-13700HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,25.700.000
Acer,Core i7-13700HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,28.900.000
Acer,Core i9-13900HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,16 inch 2.5K,"4-cell, 90 Wh",New,32.800.000
Dell,AMD Ryzen R5-5625U,8 GB,SSD 512GB,AMD Radeon Graphics,14 inch FHD+ cảm ứng,54 Wh,New,14.800.000
Lenovo,AMD Ryzen 5 5600H,8 GB,SSD 512GB,AMD Radeon Graphics,16 inch WQXGA,"4-Cell, 75Wh",New,16.300.000
Samsung,Core i5-1135G7,8 GB,SSD 256GB,Intel Iris Xe G7,13.3 Inch Full HD cảm ứng,4 Cell – 54Wh,New,16.900.000
Dell,Core i5-1135G7,8 GB,SSD 512GB,Intel Iris Xe Graphics,13.3 Inch Full HD cảm ứng,4Cell 60WHrs,New,18.300.000
Dell,Core i5-10210U,8 GB,SSD 256GB,Intel UHD Graphics,14 inch Full HD,4-Cell 52 Wh,New,22.300.000
Acer,Intel Celeron Processor N4020,4 GB,SSD 128GB,Intel UHD Graphics,14 inch Full HD,48Wh,New,9.900.000
Dell,AMD Ryzen 3-3250U,8 GB,SSD 128GB,AMD Radeon Graphics,15.6 inch Full HD,"3 Cell, 41Wh",New,10.900.000
Dell,Intel Celeron Processor N4020,4 GB,SSD 128GB,Intel UHD Graphics,15.6 inch HD,"3-Cell, 42 WHr",New,10.900.000
Acer,AMD Ryzen 3-3200U,4 GB,SSD 128GB,AMD Radeon Vega 3 Graphics,15.6 inch Full HD,48Wh,New,11.900.000
Dell,AMD Ryzen 5 4500U,8 GB,SSD 256GB,AMD Radeon Graphics,15.6 inch Full HD,51Wh,New,14.500.000
Dell,Core i3-1115G4,4 GB,HDD 1TB,Intel Iris Xe Graphics,15.6 inch Full HD,3 Cell – 42Wh,New,15.200.000
Acer,Core i3-1135G4,8 GB,SSD 256GB,Intel UHD Graphics,14 inch Full HD,48 Wh,New,15.300.000
Acer,AMD Ryzen 5 4500U,8 GB,SSD 512GB,AMD Radeon Graphics,14 inch Full HD,3 cell 48 Wh Pin liền,New,16.500.000
Dell,Core i5-1135G7,8 GB,SSD 256GB,Intel Iris Xe Graphics,15.6 inch Full HD cảm ứng,53 Wh Lithium-Ion,New,16.900.000
Dell,Core i5-1135G7,8 GB,SSD 256GB,Intel Iris Xe Graphics,14 inch HD,3 Cell 40WHr,New,17.900.000
Dell,Core i7-1165G7,8 GB,SSD 256GB,Intel Iris Xe Graphics,13.3 inch Full HD,52Wh,New,15.500.000
Asus,Core i5-11400H,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 4GB,15.6 inch Full HD,"48WHrs, 3-cell Li-ion",New,15.800.000
Lenovo,AMD Ryzen 5-7645HX,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,16 inch 2.5K,4 Cell 80 WHr,New,24.500.000
Lenovo,AMD Ryzen 7-5800H,16 GB,SSD 512GB,Nvidia GeForce RTX 3060 6GB,16 inch WQXGA,4 Cell 80 WHr,New,29.900.000
Asus,Core i7-12700H,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 4GB,15.6 inch Full HD,"4-cell, 56WHrs",New,25.500.000
Lenovo,AMD Ryzen 7-5800H,8 GB,SSD 512GB,Nvidia GeForce RTX 3060 6GB,15.6 inch WQXGA,4 Cell 71 WHr,New,33.590.000
Asus,AMD Ryzen 7-4800H,16 GB,SSD 512GB,Nvidia GeForce RTX 3060 6GB,17.3 inch Full HD,90Whr,New,34.690.000
Lenovo,Core i7-12700H,16 GB,SSD 1TB,Nvidia GeForce RTX 3060 6GB,16 inch WQXGA,80WHrs – 4 Cells,New,38.590.000
Lenovo,AMD Ryzen 7-5800H,16 GB,SSD 512GB,Nvidia GeForce RTX 3070 8GB,16 inch WQXGA,4 Cell 80 WHr,New,39.590.000
HP,Core i7-11800H,16 GB,SSD 1TB,Nvidia GeForce RTX 3070 8GB,16.1 inch QHD,"4-cell, 70 Wh Li-ion polymer",New,41.590.000
Asus,Core i5-13500H,8 GB,SSD 512GB,Intel Iris Xe Graphics,14.5 inch 2K+,70 WHrs,New,15.000.000
Dell,Core i5-1335U,8 GB,SSD 512GB,Intel Iris Xe Graphics,14 inch Full HD cảm ứng,4 Cell 54 Wh,New,15.900.000
Lenovo,AMD Ryzen 5-7535HS,8 GB,SSD 512GB,Nvidia GeForce RTX 2050 4GB,15.6 inch Full HD,Integrated 45Wh,New,15.700.000
Lenovo,Core i5-12450H,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,Integrated 60Wh,New,18.900.000
Lenovo,Core i5-13420H,8 GB,SSD 1TB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,Integrated 60Wh,New,19.500.000
Lenovo,Ryzen 7-7840HS,8 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,Integrated 60Wh,New,20.500.000
Dell,Core i5-13450HX,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,20.900.000
Dell,Core i5-13450HX,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,21.600.000
Dell,Core i5-13450HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,23.600.000
Dell,Core i7-13650HX,8 GB,SSD 1TB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,24.900.000
Dell,Core i7-13650HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,15.6 inch Full HD,3 Cell 56WHrs,New,28.900.000
Acer,Core i5-13500HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,21.500.000
Acer,Core i5-13500HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,24.200.000
Acer,Core i7-13700HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,25.700.000
Acer,Core i7-13700HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,28.900.000
Acer,Core i9-13900HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,16 inch 2.5K,"4-cell, 90 Wh",New,32.800.000
Asus,AMD Ryzen 7-5800H,16 GB,SSD 1TB,Nvidia GeForce RTX 3080 10GB GDDR6,15.6 inch Full HD,"4-cell Li-ion, 90WHrs, 4S1P",New,41.690.000
Asus,AMD Ryzen R9-5900HX,32 GB,SSD 1TB,Nvidia GeForce RTX 3080 10GB GDDR6,15.6 inch Full HD,"4-cell Li-ion, 90WHrs, 4S1P",New,44.690.000
Lenovo,AMD Ryzen 7-6800H,16 GB,SSD 1TB,Nvidia GeForce GTX 3070Ti 8GB,16 inch WQXGA,4 Cell 80 WHr,New,46.590.000
Acer,Core i9-14900HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,16 inch 2.5K,"4 cell, 90Whr",New,37.000.000
HP,AMD Ryzen 5 7520U,16 GB,SSD 256GB,AMD Radeon Graphics,15.6 inch Full HD,3-cell,New,11.900.000
Asus,Core i5-12450H,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 4GB,15.6 inch Full HD,4 Cell 76Whr,New,16.900.000
Asus,Core i5-12450H,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 4GB,15.6 inch Full HD,4 Cell 76Whr,New,17.900.000
Lenovo,AMD Ryzen 9 7945HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,16 inch 2.5K,"4-Cell, 80 Wh",New,33.900.000
Msi,Core i5-11400H,8 GB,SSD 512GB,NVIDIA GEFORCE RTX 1650 4GB,15.6 inch Full HD,3 cell 51Wh,New,13.100.000
Msi,Core i5-11400H,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 4GB,15.6 inch Full HD,3 cell 51Wh,New,13.800.000
Msi,Core i5-11400H,8 GB,SSD 512GB,Nvidia GeForce RTX 3050Ti 4GB,15.6 inch Full HD,3 cell 51Wh,New,14.400.000
MSI,Core i7-7700HQ,8 GB,HDD 1TB,Nvidia GeForce GTX 1050 2GB,15.6 inch Full HD,3 cell 51Wh,New,17.000.000
MSI,Core i7-9750H,16 GB,HDD 1TB + SSD 512GB,Nvidia RTX 2070 8GB,17.3 inch Full HD,3 cell 51Wh,New,49.990.000
MSI,Core i7-9750H,16 GB,SSD 512GB,Nvidia RTX 2070 MaxQ 8GB,17.3 inch Full HD,3 cell 51Wh,New,57.990.000
MSI,Core i7-9750H,32 GB,HDD 1TB + SSD 512GB,Nvidia RTX 2070 8GB,17.3 inch 4K,3 cell 51Wh,New,82.990.000
Msi,Core i5-10500H,8 GB,SSD 256GB,Nvidia GeForce GTX 1650 4GB,15.6 inch Full HD,"3 cell, 51Wh",New,11.400.000
Msi,Core i5-10500H,16 GB,SSD 256GB,Nvidia GeForce GTX 1650 4GB,15.6 inch Full HD,"3 cell, 51Wh",New,12.800.000
Msi,Core i5-10500H,8 GB,SSD 256GB,Nvidia GeForce GTX 1650 4GB,15.6 inch Full HD,"3 cell, 51Wh",New,13.800.000
Msi,Core i5-10500H,16 GB,SSD 256GB,Nvidia GeForce GTX 1650 4GB,15.6 inch Full HD,"3 cell, 51Wh",New,14.300.000
Lenovo,Core i5-1130G7,16 GB,SSD 512GB,Intel Iris Xe Graphics,13 inch 2K,48 Wh Lithium-Ion,New,34.600.000
Dell,Core i7-11800H,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 4GB,17.0 inch FHD+,97 Wh Lithium-Ion,New,45.200.000
Dell,Core i5-10310U,8 GB,SSD 256GB,Intel HD Graphics 620,14 inch Full HD,4 Cell 68Whr,New,8.200.000
Dell,Core i5-10310U,16 GB,SSD 256GB,Intel HD Graphics 620,14 inch Full HD,4 Cell 68Whr,New,8.600.000
Acer,Core i3-1115G4,4 GB,SSD 128GB,Intel UHD Graphics,15.6 inch Full HD,48Wh (5 – 7 tiếng),New,9.900.000
Asus,Core i3-1115G4,8 GB,SSD 128GB,Intel Iris Xe Graphics,14 inch Full HD,3 cell,New,10.300.000
Asus,Core i3-1115G4,8 GB,SSD 256GB,Intel Iris Xe Graphics,14 inch Full HD,3 cell,New,10.900.000
Asus,Core i5-1135G7,8 GB,SSD 128GB,Intel Iris Xe Graphics,14 inch Full HD,3 cell,New,13.700.000
Asus,Core i5-1135G7,8 GB,SSD 256GB,Intel Iris Xe Graphics,14 inch Full HD,3 cell,New,14.300.000
Dell,Intel Celeron Processor N4020,4 GB,SSD 128GB,Intel UHD Graphics 605,15.6 inch HD,"3-Cell, 42 WHr",New,10.300.000
Dell,Intel Pentium Silver N5030,4 GB,SSD 128GB,Intel UHD Graphics 605,15.6 inch HD,"3-Cell, 42 WHr",New,11.300.000
Dell,Core i5-1135G7,8 GB,SSD 256GB,Intel Iris Xe Graphics,15.6 inch Full HD,3 cell 42Wh,New,10.900.000
Dell,Core i5-1135G7,8 GB,SSD 256GB,Nvidia GeForce MX330 2GB,15.6 inch Full HD,3 cell 42Wh,New,11.900.000
HP,Core i3-1115G4,8 GB,SSD 256GB,Intel UHD Graphics,15.6 inch Full HD,6 Cells,New,12.300.000
Dell,Core i3-1115G4,8 GB,SSD 256GB,Intel Iris Xe Graphics,14 inch HD cảm ứng,3 Cell 40WHr,New,13.300.000
Dell,Core i5-1135G7,16 GB,SSD 512GB,Intel Iris Xe Graphics,14 inch Full HD,"3-cell, 42 WHr",New,18.500.000
Dell,Core i5-1135G7,8 GB,SSD 512GB,Intel Iris Xe Graphics,15.6 inch Full HD,3 cell 41Whr,New,11.900.000
Asus,Core i5-13500H,8 GB,SSD 512GB,Intel Iris Xe Graphics,14.5 inch 2K+,70 WHrs,New,15.000.000
Dell,Core i5-1335U,8 GB,SSD 512GB,Intel Iris Xe Graphics,14 inch Full HD cảm ứng,4 Cell 54 Wh,New,15.900.000
Lenovo,AMD Ryzen 5-7535HS,8 GB,SSD 512GB,Nvidia GeForce RTX 2050 4GB,15.6 inch Full HD,Integrated 45Wh,New,15.700.000
Lenovo,Core i5-12450H,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,Integrated 60Wh,New,18.900.000
Lenovo,Core i5-13420H,8 GB,SSD 1TB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,Integrated 60Wh,New,19.500.000
Lenovo,Ryzen 7-7840HS,8 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,Integrated 60Wh,New,20.500.000
Dell,Core i5-13450HX,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,20.900.000
Dell,Core i5-13450HX,16 GB,SSD 512GB,Nvidia GeForce RTX 3050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,21.600.000
Dell,Core i5-13450HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,23.600.000
Dell,Core i7-13650HX,8 GB,SSD 1TB,Nvidia GeForce RTX 4050 6GB,15.6 inch Full HD,3 Cell 56WHrs,New,24.900.000
Dell,Core i7-13650HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,15.6 inch Full HD,3 Cell 56WHrs,New,28.900.000
Acer,Core i5-13500HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,21.500.000
Acer,Core i5-13500HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,24.200.000
Acer,Core i7-13700HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,25.700.000
Acer,Core i7-13700HX,16 GB,SSD 512GB,Nvidia GeForce RTX 4050 6GB,16 inch Full HD,"4-cell, 90 Wh",New,28.900.000
Acer,Core i9-13900HX,16 GB,SSD 1TB,Nvidia GeForce RTX 4060 8GB,16 inch 2.5K,"4-cell, 90 Wh",New,32.800.000
Lenovo,AMD Ryzen 5-4600H,8 GB,SSD 512GB,Nvidia GeForce GTX 1650Ti 4GB,15.6 inch Full HD,4 Cell,New,18.800.000
Dell,AMD Ryzen 7-5800H,8 GB,SSD 512GB,Nvidia GeForce RTX 3050 4GB,15.6 inch Full HD,56WHr,New,18.500.000
HP,Core i7-12650H,16 GB,SSD 512GB,Nvidia GeForce RTX 3050Ti 4GB,15.6 inch Full HD,"4 Cells, 70 Wh",New,22.900.000
Acer,Core i7-1165G7,8 GB,SSD 256GB,AMD Radeon Graphics,14 inch Full HD,3 Cell 48Whr,New,14.900.000
Asus,AMD Ryzen 5-4600H,16 GB,SSD 512GB,Nvidia Geforce GTX 1660Ti 6GB,15.6 inch Full HD,3 Cell 48WHr,New,13.900.000
Asus,AMD Ryzen 7-5800H,16 GB,SSD 512GB,Nvidia GeForce RTX 3060 6GB,15.6 inch Full HD,3 Cell 48WHr,New,18.900.000
ASUS,AMD Ryzen 7-4800H,16 GB,SSD 512GB,Nvidia RTX 2060 6GB,15.6 inch Full HD,4 Cell 90WHrs,New,15.500.000
HP,Core i3-1115G4,4 GB,SSD 128GB,Intel UHD Graphics,14 inch HD cảm ứng,3 Cell,New,10.900.000
